ZCTA5CE10,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00
24292,342.3868,342.6734,341.1534,341.3366,342.8068,343.5268,344.3166,346.5833999999999
24293,406.25340000000006,407.8,410.3666,410.3298,413.4268,414.9866,416.4234,418.8066
24301,283.5066,281.6132,280.44,281.22020000000003,280.1166,279.7634,279.8768,279.94000000000005
24311,306.96,305.1934,305.50660000000005,303.4532,304.58340000000004,303.5866,304.64660000000003,304.3434
24312,297.0434,296.21,295.95320000000004,294.08000000000004,295.2432,293.9166,294.8732,294.5634
24313,285.32340000000005,284.89320000000004,283.26660000000004,284.33660000000003,282.52660000000003,282.93,283.1034,283.06
24314,317.3932,315.18999999999994,315.21,315.5132,316.1334,316.1334,316.5434,317.8664
24315,313.61,311.8866,313.0634,312.04,313.4934,314.0532,314.5,315.1732
24316,343.29319999999996,343.65659999999997,342.06319999999994,342.3734,342.68999999999994,342.9766,343.73,345.9134
24317,312.7432,311.0566,312.15999999999997,309.8768,311.03,310.72679999999997,310.8134,311.0334
24318,316.1134,314.0034,314.0002,313.7602,315.96000000000004,318.21680000000003,317.7066,318.8834
24319,323.8134,322.9266,321.2866,322.2432,321.2966,322.1,321.8664,323.6636
24322,302.7868,301.52979999999997,301.84,299.46999999999997,300.5732,299.8836,300.98339999999996,300.41639999999995
24323,305.3498,304.04,304.11,303.08680000000004,304.34680000000003,303.96680000000003,304.8232,304.6634
24324,276.8664,274.7934,273.3334,273.1132,271.1698,271.7566,270.87,272.09319999999997
24325,293.6798,292.74660000000006,292.78000000000003,291.96999999999997,292.8768,291.8332,293.0466,292.4566
24326,320.0602,318.3534,318.1134,319.34319999999997,319.95,321.3532,320.9932,322.8068
23664,195.01,186.9332,185.6234,184.7966,184.51659999999998,184.8234,186.5066,187.6232
23665,189.5198,181.9534,179.8534,178.7802,178.5334,178.7766,179.76999999999998,181.1666
23666,183.89000000000001,174.16979999999998,169.9832,169.5136,167.78,167.5232,168.1534,169.1832
23847,186.363,177.22,176.5402,175.20660000000004,172.64339999999999,170.73,170.89000000000001,171.6634
23850,179.40339999999998,170.70000000000002,172.2466,169.57,165.2534,164.11,165.25679999999997,166.1134
23851,200.88,200.10679999999996,198.6466,195.8034,194.1334,194.18980000000002,195.8168,196.10000000000002
23856,190.3366,184.7934,183.4898,181.7134,178.36999999999998,178.14659999999998,178.72999999999996,179.26999999999998
23860,158.69660000000002,153.09319999999997,143.28019999999998,139.5402,138.89679999999998,137.3232,136.9164,137.34320000000002
21157,106.85340000000001,118.5498,118.76020000000001,113.22999999999999,104.62,96.7734,91.9932,89.4066
21158,127.0134,136.82319999999999,136.22320000000002,130.86679999999998,121.9434,113.473,107.22999999999999,102.99659999999999
21160,139.04,145.70999999999998,142.35,133.8568,122.39659999999999,115.34660000000001,112.82660000000001,110.3366
21161,122.36359999999999,137.3998,138.45319999999998,130.58,120.89659999999999,114.45660000000001,107.1934,102.18020000000001
21162,91.0066,103.33319999999999,109.86679999999998,107.16000000000001,100.5332,91.32659999999998,82.3868,79.3466
21163,84.7368,93.7166,101.9134,99.3534,94.5002,87.5866,79.6634,75.24659999999999
21201,71.28,76.2434,82.47659999999999,85.06679999999999,80.3068,74.0232,67.82339999999999,63.85999999999999
21202,76.8134,82.75999999999999,88.9398,89.79999999999998,85.2166,80.1068,73.6134,69.7634
21204,89.65,101.9168,108.5134,106.2302,100.9132,93.30999999999999,85.4336,79.5498
24328,308.3868,307.09700000000004,307.5434,305.12980000000005,306.3534,305.68,306.0566,306.0234
24330,312.91,311.41679999999997,312.51660000000004,309.91,311.0334,310.7,310.85699999999997,311.2434
24340,327.5498,326.6002,324.98339999999996,325.5936,325.07,326.2364,325.4202,327.6734
24343,296.27,295.5332,295.35,293.8,295.5168,294.09000000000003,295.2634,294.9364
24347,293.1866,292.43,291.5132,289.57660000000004,290.7466,289.49339999999995,290.41999999999996,289.96320000000003
24350,298.1568,296.91679999999997,296.44,294.7734,295.35339999999997,294.8864,295.87659999999994,294.87340000000006
24352,308.22339999999997,306.6166,308.46680000000003,306.2934,308.39,309.8534,310.09659999999997,310.5902
24354,316.3166,313.98339999999996,313.97339999999997,313.46020000000004,313.30000000000007,313.3402,313.48,314.0066
24360,284.11,282.1868,280.91,281.7064,279.25,279.93999999999994,279.4868,279.8336
24361,328.35,327.98319999999995,326.33660000000003,327.3734,326.2102,327.6232,327.0398,329.1802
24366,311.06320000000005,309.1668,309.51660000000004,307.4966,308.25,307.76,308.62,308.30339999999995
24368,307.2768,305.61679999999996,306.1232,304.02979999999997,305.5532,305.13680000000005,306.00660000000005,305.8868
23669,186.4066,178.82319999999999,175.57,174.88,173.96359999999999,174.1032,175.59019999999998,176.8234
23690,175.71660000000003,166.3132,161.6534,160.94660000000002,159.3632,159.4766,159.41320000000002,161.0534
23691,175.6166,166.54000000000002,161.7566,161.30660000000003,159.5134,159.6168,159.6302,161.2134
23692,180.29000000000002,170.70999999999998,167.0,166.4668,164.7,164.72660000000002,165.6634,166.53000000000003
23693,182.31679999999997,172.6068,168.60320000000002,167.9966,166.45,166.2168,166.78,167.5334
23866,191.57639999999998,183.6198,182.94,181.4732,179.75000000000003,180.03320000000002,181.0066,181.8802
23867,181.84679999999997,170.46999999999997,169.7268,168.1832,165.45,163.7,163.3566,164.3666
23868,196.09680000000003,193.0934,192.6766,190.6332,188.1068,187.8534,188.6736,189.09339999999997
23872,176.58319999999998,166.35660000000001,163.45340000000002,162.8432,160.6866,158.1,158.0402,158.70319999999998
21205,79.28999999999999,88.11019999999999,95.7334,96.35,90.84020000000001,83.5868,73.2832,67.88980000000001
21206,84.89000000000001,95.5468,103.6532,101.17999999999999,95.8434,87.7366,78.94019999999999,74.0766
21207,77.95,85.68679999999999,92.78979999999999,93.72999999999999,87.7032,82.25319999999999,75.38,69.62
21208,79.08,89.387,98.01660000000001,98.5436,93.76979999999999,86.63340000000001,78.7366,72.0264
21209,87.4,100.22659999999999,107.88999999999999,105.48999999999998,100.6,93.1268,84.9,78.29339999999999
21210,88.8398,95.99299999999998,103.25340000000001,102.4766,99.26660000000001,92.96340000000001,85.20660000000001,81.28659999999999
21211,80.73979999999999,88.44980000000001,93.86680000000001,94.6368,90.0798,84.8732,78.2302,74.17339999999999
21212,92.64000000000001,100.97,106.63339999999998,105.03339999999999,102.1634,94.2634,86.89680000000001,83.0602
21678,135.38,137.73000000000002,134.07999999999998,127.64340000000001,120.7734,117.19659999999999,116.3202,114.77980000000002
21679,101.27000000000001,107.2298,108.67,105.3368,96.7602,91.7132,87.22319999999999,86.7468
23696,184.39000000000001,176.4468,172.9734,172.72019999999998,170.8766,171.26,172.0032,173.22019999999998
23701,200.1366,197.6834,197.70000000000002,195.86339999999998,194.6766,194.91,196.15320000000003,197.07999999999998
23702,203.3168,202.0432,202.0566,199.93,198.6936,198.3298,199.67680000000001,200.12999999999997
23703,197.12359999999998,194.75979999999998,194.527,192.80339999999998,191.8468,191.6366,193.17000000000002,193.8166
23874,208.5966,208.35340000000002,206.10700000000003,203.9998,203.21679999999998,202.81339999999997,204.79000000000002,204.9134
23875,159.15,152.9402,142.6968,138.83999999999997,138.7466,136.73680000000002,136.36999999999998,136.5766
23876,188.8032,180.8066,180.88320000000002,179.4066,177.2498,175.6766,175.7632,177.26659999999998
23878,196.66680000000002,191.4166,190.51659999999998,188.02,185.4568,185.37019999999998,186.55659999999997,187.48
21701,89.5934,97.24000000000001,102.7968,101.6868,94.14659999999999,85.69319999999999,79.92360000000001,75.43660000000001
21702,88.59660000000001,93.6234,101.4102,103.0198,96.60340000000001,87.8534,80.9668,76.1666
21703,82.6066,86.73319999999998,94.1168,95.6902,87.8134,79.5836,72.81320000000001,68.19980000000001
21704,69.7834,77.39680000000001,84.36999999999999,87.41999999999999,82.0466,73.7302,67.0966,63.10999999999999
21705,80.13999999999999,84.83999999999999,92.11980000000001,94.6066,87.88340000000001,80.01,73.2734,68.3434
21710,73.52680000000001,81.4264,88.7732,90.8132,85.27000000000001,76.97,70.2066,66.26320000000001
21711,125.5234,133.65,132.5268,125.0636,117.46000000000001,111.22659999999999,107.71340000000001,105.67
21713,104.0768,110.66319999999999,115.0968,112.83,104.5966,96.18980000000002,90.5768,86.25999999999999
21714,81.36,85.8934,93.53999999999999,95.53999999999999,88.6568,80.0868,73.0534,68.07
21716,94.67,99.3798,107.3368,107.45660000000001,99.6734,92.0868,85.4966,80.3966
21717,77.64,84.61659999999999,91.80019999999999,94.09360000000001,87.76680000000002,79.52680000000001,72.9332,67.6534
21718,94.7966,99.41319999999999,107.3632,107.4836,99.6932,91.9666,85.45339999999999,80.5132
21719,115.57340000000002,123.0566,125.5832,119.59639999999999,110.71000000000001,103.32000000000001,98.42659999999998,95.4166
21722,113.64000000000001,121.95,124.02680000000001,118.8498,110.15360000000001,102.03659999999999,96.97999999999999,93.99000000000001
23704,200.58999999999997,198.2834,197.94,195.9034,194.6332,194.6468,195.8334,196.68660000000003
23707,199.56,196.66320000000002,196.3332,194.6202,193.5902,193.36679999999996,194.90320000000003,195.7534
23708,202.12000000000003,200.41000000000003,200.43019999999999,198.66660000000002,197.41320000000002,197.4468,198.60340000000002,199.42019999999997
23709,201.5198,199.7534,199.54680000000002,197.6134,196.1268,196.4566,197.4,198.3268
23801,156.57999999999998,150.3,140.1702,136.2634,136.1734,134.2732,134.1534,134.3534
21723,80.5732,91.7,97.38340000000001,95.6932,87.5568,81.47340000000001,74.82000000000001,70.70660000000001
21727,105.3434,110.8566,115.69000000000001,113.25339999999998,105.48999999999998,96.7166,91.4232,86.97319999999999
21733,108.5368,115.57660000000001,120.07000000000001,117.15,108.12660000000001,100.5598,96.06359999999998,91.5232
21734,101.8432,108.65339999999999,112.95660000000001,111.22999999999999,102.56000000000002,94.6634,88.64340000000001,84.4366
21737,75.5334,80.6866,88.03999999999999,89.23339999999999,84.6734,77.1632,70.94,67.3768
21738,70.1198,75.73339999999999,82.9066,85.04979999999999,80.5768,73.15,66.4634,63.089999999999996
21740,106.45,113.4134,118.14020000000001,116.03999999999999,107.42,99.4798,93.9302,89.4366
21742,114.3134,122.66659999999999,124.77340000000001,119.33,110.7634,103.07000000000001,98.30999999999999,95.2766
21746,106.5866,113.55319999999999,118.08000000000001,115.78,106.55999999999999,99.11019999999999,94.0066,89.4968
21750,150.5066,152.9734,147.9334,139.15019999999998,130.7232,125.94659999999999,122.76679999999999,121.8166
23803,164.6134,156.96999999999997,148.54340000000002,149.6464,148.2098,145.4734,143.9132,143.96999999999997
23805,165.05,156.25,148.5,148.86999999999998,147.4966,145.0166,143.4136,143.4232
23806,159.20999999999998,153.5302,143.28339999999997,143.0534,141.98340000000002,139.19339999999997,137.27680000000004,137.1832
23821,185.16000000000003,177.0134,177.40339999999998,175.85999999999999,173.44660000000002,171.6566,171.69339999999997,173.0802
21754,70.43979999999999,77.96979999999999,85.11339999999998,88.36680000000001,83.0202,74.6466,67.8832,63.9132
21755,87.26660000000001,91.86019999999999,99.2566,100.3766,92.82000000000001,84.9264,78.14320000000001,73.23679999999999
21756,112.0934,118.59020000000001,121.98319999999998,117.74679999999998,110.06999999999998,101.2834,96.4168,93.85
21757,101.70339999999999,108.123,113.34,112.2234,103.86680000000001,95.12660000000001,90.3132,85.3066
21758,91.82,96.6634,104.62,104.8498,97.0834,89.3566,82.55980000000001,77.77340000000001
21762,96.31660000000001,102.0298,107.30019999999999,105.93679999999999,97.7332,89.8534,84.0298,79.4434
21766,146.89659999999998,149.2132,143.9532,135.05,127.23339999999999,122.15979999999999,119.0468,117.95340000000002
21767,114.09020000000001,122.2634,124.4598,118.99659999999999,110.84,102.5166,97.3766,94.57000000000001
21769,89.9832,94.9432,103.3866,104.67339999999999,97.17000000000002,89.2034,82.73339999999999,77.7
21770,75.07660000000001,82.75999999999999,90.2366,93.0834,87.37339999999999,79.2132,72.4668,68.4166
20733,54.7966,59.50019999999999,65.7402,65.7532,63.89,57.4,55.899800000000006,54.0168
23930,186.1064,178.1566,180.27980000000002,177.41339999999997,173.35000000000002,172.86659999999998,173.45340000000002,174.7736
23934,203.93339999999998,205.20999999999998,202.17979999999997,198.82999999999998,198.4232,199.5832,200.5436,201.5066
23936,191.87000000000003,182.14000000000001,181.4134,180.09660000000002,178.64339999999999,178.54000000000002,179.23319999999998,181.31
23937,204.49,205.24,202.46999999999997,198.25979999999998,197.41019999999997,198.2998,199.01659999999998,200.2368
20653,114.59660000000001,117.6,113.55,106.1934,101.1132,97.78,95.37339999999999,95.12660000000001
20657,88.42999999999999,95.3434,95.6102,93.6132,87.20340000000002,85.45339999999999,83.79339999999999,83.5832
20658,55.04,60.970000000000006,68.25319999999999,64.71340000000001,62.31320000000001,57.5,54.156600000000005,51.4068
20659,82.40020000000001,90.66,91.44339999999998,85.60340000000001,79.61,71.62660000000001,70.6332,69.2936
20660,85.8468,94.4366,95.0866,88.76,80.72,75.5266,73.8032,72.3702
20662,72.47,80.58019999999999,82.76679999999999,79.2002,75.5066,71.6632,69.3368,67.74
21771,77.2202,89.6534,98.3632,99.63000000000001,94.28,87.0266,82.30319999999999,77.4766
21773,92.52340000000001,97.45660000000001,104.98000000000002,103.92339999999999,95.6468,88.5566,83.92339999999999,78.39340000000001
21774,89.3464,94.2034,101.9236,102.0634,93.61019999999999,85.8866,79.1334,74.7098
21776,95.70320000000001,107.37339999999999,111.4734,113.0432,103.74000000000001,98.3898,93.3366,89.5432
21777,67.3732,69.8566,77.5868,80.53,77.00319999999999,72.7334,74.7368,72.08
21778,107.2734,113.62659999999998,119.3,115.4334,106.5634,99.0134,93.86339999999998,90.6202
21779,102.33,108.72999999999999,112.50999999999999,108.97319999999999,100.9066,94.04339999999999,88.99980000000001,84.5202
21780,106.3602,112.1434,117.05340000000001,114.9964,105.99359999999999,97.62340000000002,92.50660000000002,88.1402
21781,106.3566,113.1834,117.723,115.9132,106.6768,98.65339999999999,93.42999999999999,88.9868
21782,114.6434,122.88980000000001,125.0868,119.04,110.1434,102.6934,97.82659999999998,94.9132
21783,111.5334,120.3466,122.9134,117.24659999999999,109.2366,101.64680000000001,96.78999999999999,93.83340000000001
21784,87.48339999999999,101.0566,104.4866,101.7668,93.0864,85.25000000000001,78.97999999999999,75.8366
21787,117.6632,125.9532,128.9732,123.16019999999999,113.71000000000001,107.24660000000002,101.61319999999999,98.62339999999999
21788,98.1434,103.7334,108.5332,106.42660000000001,98.8168,90.52000000000001,84.6534,80.29339999999999
21790,81.2,88.45340000000002,95.49659999999999,97.36659999999999,89.5034,82.4234,75.3,70.98679999999999
21791,108.09679999999999,114.23999999999998,120.263,115.8732,105.90639999999999,98.76,93.64320000000001,90.0768
21793,89.48339999999999,95.10679999999999,102.7234,103.66659999999999,95.2268,89.0766,82.1566,77.34
21794,70.8698,79.1268,86.3366,87.2366,81.51360000000003,73.9734,66.2366,62.3202
20735,33.803399999999996,40.6198,46.0502,48.790000000000006,49.6566,45.013400000000004,38.2134,36.236599999999996
20736,55.0098,59.7768,65.57000000000001,65.4764,63.4836,57.10999999999999,55.47339999999999,53.730000000000004
20737,25.2132,30.85,34.14659999999999,38.910000000000004,39.35,38.2934,33.556799999999996,28.9432
20740,35.0002,43.18320000000001,45.8966,48.9634,48.69,45.406600000000005,40.1032,36.1866
20742,38.14640000000001,43.31999999999999,46.8266,50.166599999999995,52.870000000000005,49.0668,44.3666,40.223200000000006
20664,82.4334,91.82339999999999,88.4934,87.5734,82.2,79.1268,76.7868,76.47999999999999
20667,120.8134,123.00340000000001,118.60679999999999,109.3268,105.64000000000001,102.91660000000002,100.6502,100.6864
20670,118.9366,121.9532,117.20340000000002,108.4934,104.20340000000002,101.70660000000001,99.45339999999999,99.4902
20674,131.7232,132.56660000000002,126.66660000000002,121.0566,115.26679999999999,113.8866,114.0732,112.6866
20675,48.92659999999999,54.8934,63.1302,60.39019999999999,57.5564,52.023399999999995,48.3466,46.019999999999996
20676,76.95680000000002,84.1068,85.37660000000001,84.8964,80.4934,76.3232,73.61999999999999,72.8998
20677,66.28999999999999,74.29659999999998,76.5134,72.2436,70.2098,64.64659999999999,62.476800000000004,60.787
21795,106.6934,113.88640000000001,117.84020000000001,114.5232,105.4066,98.31660000000001,93.2432,88.5864
21797,81.74980000000001,92.82,98.4666,96.70660000000001,88.5766,82.3068,75.86679999999998,71.1534
21798,97.7498,103.9434,109.3134,108.13999999999999,99.8734,91.74,86.2432,81.2468
21801,166.8434,164.14679999999998,156.0234,150.6166,147.6402,146.4566,145.3466,144.4732
21802,171.61999999999998,169.21339999999998,161.06660000000002,155.9768,153.93339999999998,152.4732,151.79000000000002,151.1166
20743,28.059999999999995,31.4966,35.04,38.703199999999995,38.689800000000005,37.5466,33.1066,30.27
20744,27.6632,31.46,36.6332,42.6466,39.5066,37.339800000000004,31.403600000000004,28.080000000000002
20745,18.4732,22.126600000000003,24.4732,29.3166,29.693399999999997,29.973399999999998,25.660000000000004,22.72
20746,22.193400000000004,25.846600000000002,29.293400000000002,35.0466,36.236599999999996,32.7534,27.583199999999998,23.7532
24073,261.23999999999995,254.98000000000002,254.67019999999997,252.79000000000002,253.5132,252.6302,252.1098,252.1866
24077,228.1368,228.34,221.03339999999997,218.9732,216.8666,217.31019999999998,215.48000000000002,216.16660000000002
24078,292.72339999999997,293.2398,292.91999999999996,290.91,292.06000000000006,291.12679999999995,291.96320000000003,291.58000000000004
24079,271.2734,265.21680000000003,265.0166,266.3334,264.7466,265.59659999999997,264.2734,265.7434
24082,307.1234,306.27340000000004,307.5766,305.18019999999996,305.6634,305.80660000000006,305.51660000000004,306.0336
24083,231.3134,232.40659999999997,224.25979999999998,222.36679999999996,220.37359999999998,221.3402,219.8,219.74320000000003
24084,299.7168,298.61,298.8034,296.33000000000004,297.85,296.9068,298.1766,297.3764
24085,239.99660000000003,237.37000000000003,231.91660000000002,230.86980000000003,230.0266,229.4366,230.3832,229.51999999999998
20678,74.67660000000001,81.8532,83.74319999999999,83.73979999999999,79.31,74.6534,72.66319999999999,71.85
20680,127.4034,128.85660000000001,122.35999999999999,115.2302,110.71679999999999,108.8366,108.8466,107.73979999999999
20684,127.8498,130.5768,124.21,116.01680000000002,111.78,109.17999999999999,109.0,107.5134
20685,87.15979999999999,93.7798,93.94340000000001,91.877,85.5334,83.7566,82.1434,81.55340000000001
20686,125.92020000000002,128.6634,122.9666,114.19680000000001,109.9364,107.23020000000001,106.9068,105.39659999999999
20687,136.27339999999998,137.17020000000002,130.4932,122.7302,119.33339999999998,118.7132,118.66659999999999,117.1932
20688,96.97659999999999,101.1466,101.14999999999999,97.77,93.4832,90.68020000000001,89.42,89.41659999999999
20689,62.660000000000004,69.2102,72.21340000000001,71.98320000000001,68.19,62.500000000000014,61.023199999999996,60.02660000000001
20690,127.1066,129.9366,123.33,115.4134,111.69000000000001,108.94680000000001,108.36659999999999,107.2932
20692,126.82660000000001,129.3702,123.65,115.38340000000001,111.57339999999999,108.67660000000001,107.99659999999999,106.85979999999999
20693,69.64000000000001,77.61659999999999,79.60659999999999,75.6698,73.3534,68.0102,65.51340000000002,63.9702
20695,50.9932,57.4566,64.6832,61.600199999999994,59.5466,54.1466,50.6434,48.08
20701,45.2266,53.9,58.5,61.970000000000006,61.11,56.806799999999996,52.1398,46.3264
20705,37.273199999999996,45.440000000000005,48.439800000000005,51.8932,51.5866,47.873200000000004,42.263400000000004,37.86659999999999
24656,408.65,406.97,410.5098,410.1834,411.6031999999999,414.02979999999997,413.9098,418.5368
24657,392.80640000000005,394.50000000000006,395.8966,396.73019999999997,397.13340000000005,399.5802,401.07,402.1068
20747,26.276599999999995,29.773200000000003,33.220000000000006,37.760000000000005,37.2866,36.3032,31.2966,28.8166
20748,26.656599999999997,32.2632,36.64320000000001,41.22,42.153200000000005,38.736799999999995,33.596799999999995,30.2702
20751,50.7602,55.7202,62.1534,61.9298,60.6364,54.129999999999995,51.836800000000004,50.1934
20754,50.9598,55.9,62.17019999999999,61.959799999999994,60.516600000000004,54.1134,51.7668,50.2132
20755,47.223400000000005,56.01980000000001,61.0902,64.29339999999999,63.17,58.1734,53.2164,47.89020000000001
20758,52.600199999999994,57.4766,63.6832,63.5468,62.1168,55.73,53.4034,51.85
20759,49.2834,56.55319999999999,63.263400000000004,65.3702,63.96320000000001,57.226800000000004,52.476600000000005,48.6468
20706,29.5166,38.5434,43.2934,46.0132,47.24679999999999,44.42999999999999,38.58,33.9
20707,43.510000000000005,51.253600000000006,55.923399999999994,58.5834,58.1802,54.273199999999996,49.5934,44.870000000000005
20708,37.1098,45.9366,48.7598,52.089800000000004,51.483399999999996,47.79,42.2498,37.8968
20710,23.3134,28.8166,31.936600000000006,36.47019999999999,37.2832,36.780199999999994,31.910000000000004,27.5066
20711,47.513400000000004,52.483399999999996,58.8836,58.523399999999995,57.4568,51.019800000000004,48.6568,47.100199999999994
20712,22.2866,25.843399999999995,28.48,31.9934,32.4534,34.0668,32.596999999999994,30.373399999999997
20714,65.80019999999999,72.8198,74.5798,75.08659999999999,71.1066,65.47319999999999,64.30019999999999,63.2134
21804,172.90360000000004,170.16,161.8,155.3868,153.24679999999998,151.79979999999998,151.1266,150.4834
21810,185.14000000000001,178.3434,172.14659999999998,168.52980000000002,167.583,166.16320000000002,165.88320000000002,165.9634
20762,30.563200000000002,38.409800000000004,43.81680000000001,49.720000000000006,47.1668,42.236599999999996,36.6934,34.6034
20763,45.4966,54.2066,58.97339999999999,62.696799999999996,61.3668,56.7368,51.5466,46.6432
20764,62.5234,68.91659999999999,71.7302,71.80019999999999,68.37339999999999,63.1066,61.223400000000005,60.1866
20765,60.230000000000004,67.39320000000001,70.7032,70.3934,67.0034,63.2734,60.613200000000006,59.2602
20769,37.410000000000004,45.156600000000005,47.203599999999994,49.756600000000006,49.8432,46.3532,41.019999999999996,37.763200000000005
20770,29.5734,38.39,40.6398,44.4366,44.0766,42.1002,37.489999999999995,33.3532
24086,280.34700000000004,278.3166,276.62660000000005,277.0666,275.5998,276.2866,276.493,276.88340000000005
24087,246.08979999999997,243.61999999999998,239.2768,237.4036,237.4232,235.4634,236.78000000000003,235.5534
24088,280.1,278.5234,278.3434,279.3002,278.10679999999996,279.30639999999994,279.3268,278.75339999999994
24089,290.4566,291.26,290.1832,288.84,289.36659999999995,288.7834,289.14000000000004,288.8202
24090,228.3934,229.35999999999999,221.2466,219.5166,217.49,217.96319999999997,216.7502,217.04339999999996
24091,275.0232,271.7634,269.76640000000003,270.55340000000007,268.3968,269.5,268.37,269.6166
24092,272.9434,268.68019999999996,268.30659999999995,269.1134,266.8932,267.2098,266.4332,267.4368
24093,298.0602,297.0868,296.49,295.10679999999996,296.73999999999995,294.9332,296.05339999999995,295.5734
24095,262.8366,257.4766,258.12980000000005,257.9366,259.13,259.20320000000004,258.22339999999997,258.45680000000004
24101,262.05319999999995,254.5366,253.0532,251.87000000000003,252.0768,250.54660000000004,251.02000000000004,250.7902
24102,282.1868,280.8334,280.00019999999995,281.1334,279.2066,280.0334,279.8568,279.45
24104,247.1766,246.7,247.3134,247.92999999999998,250.51979999999998,250.16,250.2634,250.21999999999997
24105,287.65340000000003,287.3798,285.3766,285.67,285.3998,284.7568,285.17,284.96
24112,295.7732,296.1166,296.09319999999997,294.0868,295.2466,294.7066,295.54979999999995,295.2066
24120,308.7398,307.15659999999997,309.02,307.0468,309.2166,310.78319999999997,311.25999999999993,311.9098
24121,253.7002,253.0698,253.79659999999998,255.51,255.95,256.8398,257.93320000000006,257.5966
24122,227.60340000000002,227.84980000000002,220.74,219.00680000000003,217.7368,218.2268,216.83020000000002,217.2002
24124,296.25339999999994,294.6264,294.2832,292.46999999999997,293.99,292.8232,293.65340000000003,293.1698
24127,261.80999999999995,256.30000000000007,255.8866,253.72660000000002,256.03,256.9168,256.5032,257.27660000000003
24128,280.81,279.25339999999994,277.2534,277.8234,275.6768,276.9302,276.5802,277.15
24130,258.68,252.92,252.1734,249.85999999999999,252.9866,255.01,254.67680000000001,255.16
24131,254.95999999999998,247.42680000000001,246.39679999999998,244.3834,245.16,244.92020000000002,245.3466,245.04659999999998
24132,288.0534,287.5666,287.68019999999996,287.04,290.1134,289.8098,291.1964,291.23359999999997
24133,309.5068,308.9764,309.34659999999997,307.9232,308.2068,307.9332,307.65680000000003,308.25660000000005
24134,296.45320000000004,295.96320000000003,296.03319999999997,293.74999999999994,295.41679999999997,294.89,296.2168,295.4332
24136,277.2232,275.4834,273.50339999999994,273.7866,271.5734,272.52340000000004,271.72,272.46320000000003
20715,42.4998,48.839999999999996,55.553399999999996,57.276599999999995,57.8668,53.1632,46.053399999999996,41.826800000000006
20716,39.6434,47.4834,54.260000000000005,56.0366,56.873400000000004,51.806799999999996,44.67999999999999,40.660000000000004
20720,38.2502,46.236799999999995,50.6466,53.326800000000006,54.756600000000006,51.6768,43.6,39.79
20772,40.4268,45.3332,51.89,52.4002,52.5,48.1964,43.563199999999995,42.123400000000004
20721,38.470000000000006,46.3166,51.756600000000006,54.4834,55.8334,51.410000000000004,44.299800000000005,40.14
20722,19.8168,23.3266,25.490000000000002,27.689999999999998,27.7334,29.3834,29.406799999999997,26.8234
20723,43.92,52.993399999999994,57.0,60.77320000000001,60.120000000000005,55.57000000000001,49.6068,45.290000000000006
20724,39.7034,49.013400000000004,52.34680000000001,56.05,55.923399999999994,53.03680000000001,47.583200000000005,41.4168
20732,64.9834,71.92,74.14320000000001,74.27680000000001,70.13660000000002,64.6134,63.296800000000005,62.17660000000001
23510,202.03339999999997,198.6898,199.89339999999999,200.0202,199.21339999999998,198.8634,199.47340000000003,199.87
23511,197.53,193.1,193.83679999999998,193.46659999999997,192.7798,192.5232,193.43,194.34659999999997
23513,196.0798,190.9598,190.81,189.6466,188.57,187.9868,188.82319999999999,189.8568
22015,27.169999999999998,31.353199999999998,37.663399999999996,41.62,42.169999999999995,37.0564,30.8568,29.5834
22025,51.970000000000006,58.70980000000001,65.37339999999999,62.873400000000004,56.419799999999995,48.226600000000005,42.42659999999999,42.27
22026,55.50320000000001,62.423399999999994,68.46000000000001,65.84639999999999,58.076600000000006,48.8734,45.1864,44.7498
22027,18.4666,18.733600000000003,19.113400000000002,21.35,23.406799999999997,24.056800000000003,21.5532,20.909799999999997
22030,27.4202,29.2202,31.093200000000003,34.7966,38.2966,37.86,34.0236,33.269999999999996
23517,200.43,196.7364,197.3766,197.31340000000003,196.8002,197.1,197.6934,198.61679999999998
23518,196.51659999999998,192.43980000000002,193.0964,192.64679999999998,191.94,191.46339999999998,192.83980000000003,193.35680000000002
23523,204.4798,201.6366,202.6764,202.7968,202.0934,201.6168,201.33679999999998,201.98680000000002
23551,196.5534,188.6568,188.1734,187.8068,185.9966,185.7132,186.3136,187.8632
23601,185.3832,177.7668,173.83999999999997,174.0066,172.57339999999996,172.4068,173.64339999999999,174.6232
22031,23.503200000000003,23.7432,24.56,27.339999999999996,29.776799999999998,30.3168,27.07,26.8598
22032,28.059800000000003,33.53000000000001,39.5534,43.2666,44.3566,39.13680000000001,31.919999999999998,30.7498
22033,27.156799999999997,29.07,31.27,35.723200000000006,38.4802,38.0532,33.946600000000004,33.14
22035,29.82,31.830000000000005,35.1066,39.31,41.3232,39.9166,36.339999999999996,39.3568
22039,38.2766,44.2164,48.6366,51.6,49.996399999999994,44.3402,38.0766,37.6868
22041,16.5366,17.3834,18.943400000000004,21.9934,22.65,22.419999999999998,20.0998,18.656399999999998
22042,19.406799999999997,19.82,21.43,24.3702,25.453200000000002,26.276600000000002,23.023200000000003,21.68
22043,15.460000000000003,15.55,15.806799999999999,17.79,19.6064,19.8268,18.12,17.4602
22044,16.163400000000003,16.103199999999998,17.1602,19.5636,20.8168,21.163400000000003,18.9102,17.576600000000003
